COMBUSTÍVEL,ANO,REGIÃO,ESTADO,UNIDADE,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,TOTAL
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO SUL,RIO GRANDE DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO SUL,SANTA CATARINA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO SUL,PARANÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO SUDESTE,SÃO PAULO,m3,265,365,995,1445,1235,960,0,0,0,0,0,0,5265
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO SUDESTE,RIO DE JANEIRO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO SUDESTE,MINAS GERAIS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,BAHIA,m3,15,0,0,0,0,0,0,0,0,0,0,0,15
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,SERGIPE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,ALAGOAS,m3,0,0,0,10,0,0,0,0,0,0,5,0,15
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,PERNAMBUCO,m3,32,64,55,55,15,52,28,0,20,95,313.5,317,1046.5
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,PARAÍBA,m3,0,15,550,105,0,0,0,0,0,0,0,0,670
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,CEARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,PIAUÍ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,MARANHÃO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORTE,TOCANTINS,m3,0,0,0,10,0,0,0,0,0,0,0,0,10
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORTE,AMAPÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORTE,PARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORTE,RORAIMA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORTE,AMAZONAS,m3,35852.41,35166.803,43374.695,41967.547,22338.356,38812.808,41116.852,25810.241,2894.199,1251.888,60.709,64.73,288711.238
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORTE,ACRE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORTE,RONDÔNIA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-500 (m3),2018,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,11285.55,10839.777,13635.833,12613.73,12558.591,13644.5,12921,14691.5,13968.263,14295.898,12284.026,11174.868,153913.536
ÓLEO DIESEL S-500 (m3),2018,REGIÃO CENTRO-OESTE,GOIÁS,m3,121274.831,137230.919,166364.955,139729.018,121551.388,166462.184,171235.2,175360.876,160923.804,169493.416,131936.313,114275.371,1775838.275
ÓLEO DIESEL S-500 (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,180932.445,212543.047,197780.772,150751.949,126032.228,202313.24,210845.744,206471.666,183873.003,189822.797,145670.44,129257.976,2136295.307
ÓLEO DIESEL S-500 (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,49176.759,69279.447,78818.792,65972.65,51215.13,77580.386,87491.095,89893.092,79344.758,79619.97,74051.472,63878.825,866322.376
ÓLEO DIESEL S-500 (m3),2018,REGIÃO SUL,RIO GRANDE DO SUL,m3,183114.747,182330.837,257315.529,259650.876,159952.514,210566.842,196873.404,211326.828,192382.425,230869.673,223211.861,178765.605,2486361.141
ÓLEO DIESEL S-500 (m3),2018,REGIÃO SUL,SANTA CATARINA,m3,120689.932,126239.936,136832.225,134064.55,95741.106,142320.13,132433.284,136066.242,117347.806,123605.726,122480.072,104216.193,1492037.202
ÓLEO DIESEL S-500 (m3),2018,REGIÃO SUL,PARANÁ,m3,266834.51,325705.862,353934.939,322521.533,238188.864,341549.641,355406.739,355058.961,324907.237,304138.594,296393.962,267116.677,3751757.519
ÓLEO DIESEL S-500 (m3),2018,REGIÃO SUDESTE,SÃO PAULO,m3,464273.645,492196.644,594817.472,611455.528,519602.053,686446.804,659635.556,677686.428,618122.671,611184.77,565653.448,484468.522,6985543.541
ÓLEO DIESEL S-500 (m3),2018,REGIÃO SUDESTE,RIO DE JANEIRO,m3,64681.594,54840.42,59398.338,61118.112,54863.723,63896.056,66699.535,68083.341,61427.06,70459.82,63076.849,62093.843,750638.691
ÓLEO DIESEL S-500 (m3),2018,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,46496.622,40432.744,50804.261,44989.71,40568.994,55859.676,59881.373,61059.133,55846.233,60030.229,55505.559,53536.475,625011.009
ÓLEO DIESEL S-500 (m3),2018,REGIÃO SUDESTE,MINAS GERAIS,m3,355234.096,333723.156,400682.508,384396.403,309670.318,427248.124,408181.828,424918.827,382093.122,406570.115,352313.467,338195.817,4523227.781
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,BAHIA,m3,140960.709,125277.185,152894.769,153235.171,114327.928,164366.06,154855.876,160303.396,145271.025,153840.723,145089.927,127642.205,1738064.974
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,SERGIPE,m3,12045.271,10690.168,11366.455,11619.915,10167.623,12213.6,9978.5,11916,10435.408,11462.735,11174.839,10014.36,133084.874
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,ALAGOAS,m3,17386.51,14559.297,14775.242,12473.993,11930.162,12452.36,12274.5,14119.501,13907.231,16601.049,16496.77,16775.763,173752.378
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,PERNAMBUCO,m3,12075.274,11064.046,11014.201,9059.901,6559.746,8105.6,5779.45,5074.65,3789.794,4089.421,3866.453,3537.952,84016.488
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,PARAÍBA,m3,19765.668,16352.738,17846.384,15848.786,12836.783,17465.342,16848.6,18296.61,17377.112,18734.49,18404.219,16468.747,206245.479
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,24405.662,21632.646,25800.277,22365.352,20582.04,23619,24269.5,26537.5,24275.627,26763.698,26148.143,30456.027,296855.472
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,CEARÁ,m3,21459.641,18194.294,18841.808,16519.535,15282.582,19496,17762,18772,17624.49,19515.353,17377.762,16922.185,217767.65
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,PIAUÍ,m3,19541.777,16704.281,20719.471,21917.692,18096.337,22495.8,21787.25,22293.82,20115.381,21254.894,21906.484,19981.532,246814.719
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,MARANHÃO,m3,69314.722,53295.105,71632.795,68242.605,65528.786,74251.249,79892.158,78718.392,71536.923,79641.614,75178.048,70723.429,857955.826
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,TOCANTINS,m3,44117.342,41164.935,56892.973,54159.742,37989.536,55092.97,50028.07,52860.15,48106.408,52031.936,48264.749,40595.199,581304.01
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,AMAPÁ,m3,7013.973,6383.602,5801.182,5813.627,5926.601,6610.882,6305.759,7147.41,7267.85,7674.631,6917.828,6392.742,79256.087
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,PARÁ,m3,97261.968,93396.851,107445.426,102873.858,99776.528,113957.457,117457.795,124440.926,114036.298,119169.248,107706.107,95376.666,1292899.128
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,RORAIMA,m3,6886.499,7894.617,12380.938,6390.233,5421.418,6988.586,4612,6670.3,18575.817,23108.584,13865.361,11559.412,124353.765
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,AMAZONAS,m3,36657.748,27283.709,30022.516,32053.438,21307.104,23230.23,33779.252,54221.46,69350.965,83451.824,81604.698,63976.649,556939.593
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,ACRE,m3,8541.981,7276.524,9067.301,8623.703,9773.525,8679.7,10636.4,10491.9,9967.594,10975.268,10017.267,8949.348,113000.511
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,RONDÔNIA,m3,44995.41,49365.629,55215.752,50034.019,43279.411,59130.857,58249.89,54326.114,51299.528,51620.541,52166.715,41912.72,611596.586
ÓLEO DIESEL S-10 (m3),2018,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,15472.866,15008.318,18737.238,17700.966,16973.154,17326.5,17500.5,19421.5,17690.651,19896.92,18323.944,18414.823,212467.38
ÓLEO DIESEL S-10 (m3),2018,REGIÃO CENTRO-OESTE,GOIÁS,m3,58613.126,64286.527,75970.984,70782.248,61992.247,80735.33,85050.76,89212.381,81007.511,90287.392,76602.452,75576.06,910117.018
ÓLEO DIESEL S-10 (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,45389.763,49917.756,54602.373,46715.957,40378.784,59906.061,63413.304,66572.08,65882.37,72138.87,68989.142,69084.362,702990.822
ÓLEO DIESEL S-10 (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,31129.997,37290.027,42708.583,36660.203,30489.476,41137.728,44331.993,44680.678,40953.53,43287.246,41729.608,39489.083,473888.152
ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUL,RIO GRANDE DO SUL,m3,76890.928,73382.915,88973.458,87143.779,70171.09,90230.577,87836.311,95442.978,85948.888,96322.756,98389.252,97253.239,1047986.171
ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUL,SANTA CATARINA,m3,69444.161,68793.411,75563.04,75138.6,57245.954,79252.256,76777.543,81601.603,74010.788,81487.842,86554.419,86037.764,911907.381
ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUL,PARANÁ,m3,120908.928,124783.397,143365.358,138572.245,109503.525,148249.025,151004.66,161649.488,148023.466,153878.998,160090.375,162161.072,1722190.537
ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUDESTE,SÃO PAULO,m3,359797.28,356706.553,422244.674,425041.325,367015.71,450392.722,438765.525,472748.689,436195.25,461832.032,449289.287,440511.324,5080540.371
ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUDESTE,RIO DE JANEIRO,m3,111945.967,99465.292,115098.453,109732.54,99136.82,107396.204,110072.048,118989.69,109093.815,120239.847,114005.03,120708.829,1335884.535
ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,36654.388,32182.679,37994.975,35501.686,31439.251,41829.078,40121.4,43503.4,39927.845,42755.794,41468.679,41347.154,464726.329
ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUDESTE,MINAS GERAIS,m3,162932.847,151162.768,184845.015,183275.856,149569.013,206230.311,201256.972,215481.617,198159.492,217233.998,202068.333,201931.631,2274147.853
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,BAHIA,m3,100153.555,90042.844,111336.897,109146.385,85540.003,115019.832,115178.314,125719.692,114180.605,127309.923,125911.042,121655.634,1341194.726
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,SERGIPE,m3,14633.698,12907.108,14693.328,14413.609,12635.521,14556.3,13941.014,15747,15313.05,17290.34,16922.378,16671.877,179725.223
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,ALAGOAS,m3,16097.314,13303.876,14743.354,13454.297,11197.918,13980.5,13470.5,15297.501,15231.358,18553.806,17655.33,16528.294,179514.048
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,PERNAMBUCO,m3,101107.841,89061.511,99598.806,94327.197,76018.175,107255.122,103324.247,115781.565,108515.091,118630.202,116058.022,121854.685,1251532.464
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,PARAÍBA,m3,18396.997,16092.836,17768.338,16538.336,13916.257,22525.208,20982.2,22893.74,17896.13,19692.42,19223.873,18977.598,224903.933
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,11714.687,10008.392,11509.15,10583.878,9145.184,12586.745,11784.5,13149.5,11934.474,13036.097,12981.058,13352.619,141786.284
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,CEARÁ,m3,63951.204,55110.087,62280.295,58655.498,56703.65,66088.7,68313.6,73171.3,68974.268,75684.195,72027.016,70211.192,791171.005
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,PIAUÍ,m3,19725.701,17456.571,21429.992,21502.917,19102.771,23437.9,23888.55,25023.937,23863.463,24681.082,25629.154,23984.664,269726.702
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,MARANHÃO,m3,39847.326,32689.649,41421.134,38634.923,34925.164,43349.85,47568.95,51066.181,47409.44,52303.734,50096.041,46972.213,526284.605
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,TOCANTINS,m3,24847.897,24401.076,31983.397,30233.033,23110.439,32810.96,33538.209,35993.37,33941.463,38383.584,39615.244,35550.153,384408.825
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,AMAPÁ,m3,1131.884,1079.501,1287.891,1258.293,1257.498,1598.18,1661.697,2137.128,1620.09,1295.136,747.974,736.914,15812.186
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,PARÁ,m3,67543.655,58797.919,70329.705,65362.584,60254.025,74808.064,78023.467,88070.812,80664.616,89540.858,87255.145,83399.356,904050.206
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,RORAIMA,m3,3470.852,3527.934,4108.445,3623.953,3247.562,2970.2,2748,3557.8,3788.222,4193.929,3776.892,3820.215,42834.004
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,AMAZONAS,m3,9988.742,9143.539,11004.309,10042.315,11119.214,10564.127,11609.609,13672.078,12455.442,13622.73,11964.739,11414.364,136601.208
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,ACRE,m3,2519.765,2499.208,2948.908,2905.094,3154.237,3075.16,3646.2,4060.9,3544.789,3662.897,3255.579,2878.078,38150.815
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,RONDÔNIA,m3,15455.337,16360.385,18378.04,17405.856,15078.608,20779.072,21891.283,21607.51,21355.119,22160.809,23678.825,25333.182,239484.026
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO CENTRO-OESTE,GOIÁS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,76,146,144,10,111,121,282,197,149,155,263,30,1684
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO SUL,RIO GRANDE DO SUL,m3,10,10.361,10,0,0,20,10,0,0,15,10,0,85.361
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO SUL,SANTA CATARINA,m3,45,50,10,45,10,10,25,30,5,30,30,65,355
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO SUL,PARANÁ,m3,13.372,0,5,0,0,11.909,0,5,0,6.909,5,10,57.19
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO SUDESTE,SÃO PAULO,m3,829,812,681,781,548,605,661,589,433,825,764,1513,9041
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO SUDESTE,RIO DE JANEIRO,m3,1557,907.5,1037,994,478,672,628,505,505,720,695,1782,10480.5
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,55,45,25,30,25,35,25,40,20,45,30,55,430
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO SUDESTE,MINAS GERAIS,m3,0,0,0,0,0,0,10,20,40,35,20,35,160
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO NORDESTE,BAHIA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO NORDESTE,SERGIPE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO NORDESTE,ALAGOAS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO NORDESTE,PERNAMBUCO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO NORDESTE,PARAÍBA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO NORDESTE,CEARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO NORDESTE,PIAUÍ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO NORDESTE,MARANHÃO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO NORTE,TOCANTINS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO NORTE,AMAPÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO NORTE,PARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO NORTE,RORAIMA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO NORTE,AMAZONAS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO NORTE,ACRE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2019,REGIÃO NORTE,RONDÔNIA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO CENTRO-OESTE,GOIÁS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,373,222,174,337,332,338,447,390,355,384,208,230,3790
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO SUL,RIO GRANDE DO SUL,m3,2468,2529,2134,2536,2342,1982.5,2048,2215.5,1967,2407,2949,1910,27488
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO SUL,SANTA CATARINA,m3,3416.923,4555.706,4262.509,3914.57,5234.622,3709.163,4631.125,4555.408,4167.388,4870.339,3886.635,6068.493,53272.881
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO SUL,PARANÁ,m3,906.5,473,343.344,425,310.5,648.314,534,1185.966,1163.171,869.195,1076.001,1304.869,9239.86
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO SUDESTE,SÃO PAULO,m3,3055.086,2532.895,3068.446,2190,3558.518,3361.575,3347.075,4236.23,2770.5,2942.3,2287,2580.5,35930.125
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO SUDESTE,RIO DE JANEIRO,m3,14964.417,17645.352,17686.941,16371.523,24642.684,20689.149,21793.44,18727.8,19868.657,24736.311,19509.359,27283.714,243919.347
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,3193.403,3070,2115.314,2366.2,2647.046,2432.286,3165,2608.592,2955.119,1721,2565.634,2081.534,30921.128
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO SUDESTE,MINAS GERAIS,m3,0,0,0,0,0,25,0,0,0,0,20,0,45
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO NORDESTE,BAHIA,m3,1550.956,1170.946,948,770,745,950,808,1001,1036,1085,1748,1374,13186.902
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO NORDESTE,SERGIPE,m3,35,15,5,15,150,110,80,0,-5,181,90,85,761
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO NORDESTE,ALAGOAS,m3,0,120,220,510,40,240,275,240,240,835,461,0,3181
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO NORDESTE,PERNAMBUCO,m3,605,133,290,385,150,771,237,83,205,245,1441,723,5268
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO NORDESTE,PARAÍBA,m3,0,0,0,0,40,0,0,25,0,45,200,0,310
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,565,400,335,725,779,566,560,941,635,630,630,755,7521
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO NORDESTE,CEARÁ,m3,685,1045,630,915,985,1110,900,1205,930,1115,1010,840,11370
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO NORDESTE,PIAUÍ,m3,0,95,115,165,195,165,140,265,195,235,75,235,1880
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO NORDESTE,MARANHÃO,m3,830,1035,570,720,775,630,975,930,975,690,860,900,9890
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO NORTE,TOCANTINS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO NORTE,AMAPÁ,m3,130,123,140,61,60,109,170,274,100,127,205,150,1649
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO NORTE,PARÁ,m3,10489.394,10660.433,10300.534,11391.497,11398.334,11181.393,12926.908,11841.779,9624.854,12891.884,13079.717,12098.207,137884.934
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO NORTE,RORAIMA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO NORTE,AMAZONAS,m3,12060.551,10597.909,11153.458,11907.913,12234.122,11482.769,12918.364,14631.936,12705.977,13755,12481.854,12770.571,148700.424
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO NORTE,ACRE,m3,87,82,79,69,66,27,82,66,55,81,45,125,864
ÓLEO DIESEL MARÍTIMO (m3),2019,REGIÃO NORTE,RONDÔNIA,m3,637,587.1,1032.8,1130.695,1317.7,1422.5,2112.397,2461.7,1919.9,2413,2156.9,1620.3,18811.992
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO CENTRO-OESTE,GOIÁS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,65,100,108,109,102,88,191,155,175,149,148,123,1513
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO SUL,RIO GRANDE DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO SUL,SANTA CATARINA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO SUL,PARANÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO SUDESTE,SÃO PAULO,m3,0,0,0,5,0,0,0,5,0,0,10,0,20
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO SUDESTE,RIO DE JANEIRO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO SUDESTE,MINAS GERAIS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO NORDESTE,BAHIA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO NORDESTE,SERGIPE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO NORDESTE,ALAGOAS,m3,35,20,0,0,0,0,0,0,0,0,0,0,55
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO NORDESTE,PERNAMBUCO,m3,322.5,340,328,392,0,0,20,25,30,35,155,260,1907.5
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO NORDESTE,PARAÍBA,m3,0,0,0,140,0,0,0,0,0,0,0,0,140
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO NORDESTE,CEARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO NORDESTE,PIAUÍ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2019,REGIÃO NORDESTE,MARANHÃO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
