COMBUSTÍVEL,ANO,REGIÃO,ESTADO,UNIDADE,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,TOTAL
GASOLINA C (m3),2006,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,28371.163,27867.675,29410.055,29479.857,30757.178,29302.623,30783.27,32427.203,32436.703,30708.831,30376.606,33036.193,364957.357
GASOLINA C (m3),2006,REGIÃO CENTRO-OESTE,GOIÁS,m3,74299.64,68500.564,76320.198,74177.003,75197.007,70340.095,72461.663,76071.29,76000.53,73292.239,71476.695,81901.488,890038.412
GASOLINA C (m3),2006,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,52252.294,55474.065,64740.953,59829.875,64139.287,64227.042,57433.852,63548.467,64236.847,64584.82,60771.151,64776.873,736015.526
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,43.052,24.652,57.244,49.387,62.507,40.802,59.844,37.763,82.529,38.894,27.419,46.37,570.463
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO CENTRO-OESTE,GOIÁS,m3,315.071,238.938,404.353,268.844,163.556,314.78,216.493,116.495,275.754,217.169,231.129,361.598,3124.18
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,741.35,365.817,560.52,311.562,308.297,303.586,341.032,375.399,455.835,198.281,351.754,530.827,4844.26
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,224.664,138.287,188.441,118.259,204.251,138.312,179.454,110.308,161.318,155.662,281.481,291.855,2192.292
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO SUL,RIO GRANDE DO SUL,m3,495.311,188.64,184.275,105.474,153.643,127.514,154.684,159.98,200.131,366.158,381.291,521.221,3038.322
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO SUL,SANTA CATARINA,m3,50.682,42.122,90.83,51.618,47.525,53.369,53.82,50.269,50.934,44.785,86.452,87.092,709.498
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO SUL,PARANÁ,m3,308.954,285.506,366.814,320.675,311.651,304.79,313.028,293.183,321.445,99.858,323.087,407.543,3656.534
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO SUDESTE,SÃO PAULO,m3,2309.914,1865.152,1688.539,1312.986,1389.429,1162.231,1111.571,1266.455,1236.819,1185.8,1445.484,1627.162,17601.542
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO SUDESTE,RIO DE JANEIRO,m3,85.892,91.245,104.104,94.328,77.942,86.998,98.826,126.374,72.148,75.096,93.917,120.157,1127.027
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,20.183,11.717,29.265,19.734,0.789,10.603,12.932,1.576,10.628,10.456,1.484,13.336,142.703
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO SUDESTE,MINAS GERAIS,m3,178.786,168.068,192.599,217.712,213.4,233.238,236.245,218.67,241.596,96.801,179.354,149.006,2325.475
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO NORDESTE,BAHIA,m3,87.688,181.601,202.731,181.392,141.533,124.976,199.231,250.045,232.45,77.615,150.032,187.804,2017.098
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO NORDESTE,SERGIPE,m3,0.624,0.623,0.703,0.895,0.178,16.218,0.652,0.215,1.267,15.81,1.528,1.38,40.093
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO NORDESTE,ALAGOAS,m3,34.234,22.248,7.438,12.933,11.949,10.011,18.241,10.333,21.382,7.942,14.944,15.843,187.498
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO NORDESTE,PERNAMBUCO,m3,183.939,107.379,63.334,93.503,101.823,69.991,73.581,82.269,70.769,81.483,73.822,77.281,1079.174
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO NORDESTE,PARAÍBA,m3,2.235,15.598,1.056,15.375,16.715,21.662,1.818,31.836,16.512,16.457,17.667,2.249,159.18
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,27.39,25.012,7.291,23.315,21.903,23.072,6.787,29.461,24.776,6.095,13.178,30.167,238.447
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO NORDESTE,CEARÁ,m3,23.102,41.443,47.245,67.16,69.388,84.227,81.784,57.34,65.882,46.389,46.186,76.403,706.549
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO NORDESTE,PIAUÍ,m3,27.928,38.265,40.76,52.533,40.476,43.708,50.855,41.341,39.478,49.255,51.756,43.627,519.982
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO NORDESTE,MARANHÃO,m3,44.97,51.55,76.944,47.154,65.069,63.756,81.176,93.16,73.449,37.023,74.51,66.889,775.65
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO NORTE,TOCANTINS,m3,90.878,62.707,74.391,51.757,82.059,106.058,118.386,197.995,203.859,60.543,42.587,80.85,1172.07
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO NORTE,AMAPÁ,m3,15.717,25.349,39.767,18.488,36.012,50.532,38.523,38.068,44.705,73.862,38.33,25.683,445.036
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO NORTE,PARÁ,m3,229.555,171.821,230.204,177.426,222.053,304.13,162.353,344.057,339.416,236.574,293.421,238.617,2949.627
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO NORTE,RORAIMA,m3,61.599,91.512,15.72,61.625,77.617,45.796,31.515,30,50,20,25,61.747,572.131
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO NORTE,AMAZONAS,m3,94.392,63.075,48.188,91.379,52.006,52,58.749,141.877,181.433,99.187,73.778,85.725,1041.789
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO NORTE,ACRE,m3,59.748,29.715,59.64,30,59.892,29.892,0,94.925,59.892,30,59.817,30,543.521
GASOLINA DE AVIAÇÃO (m3),2006,REGIÃO NORTE,RONDÔNIA,m3,0,61.643,49.637,20,49.856,20,49.856,64.925,64.892,36,30.238,35,482.047
GLP (m3),2007,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,12695.83196,12352.50373,13900.11639,12563.55466,13426.32634,13110.00127,13096.81616,13580.17798,12075.37258,13143.72266,12449.44671,13079.267,155473.1375
GLP (m3),2007,REGIÃO CENTRO-OESTE,GOIÁS,m3,38027.39849,36138.60779,38466.10396,36518.80377,39537.9055,38991.81031,38938.85178,40470.03159,36342.68861,39430.34435,38344.89833,39270.15399,460477.5985
GLP (m3),2007,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,13566.95513,13500.48679,14829.55759,13415.14239,14776.46474,14108.36739,14790.29235,15124.58789,12993.41897,14484.62611,13896.77933,14110.99189,169597.6706
GLP (m3),2007,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,10666.42966,10044.77609,11586.83413,10610.8114,11816.25298,11540.78281,12111.62684,12418.8515,10542.27783,11116.41754,10883.01606,11044.61009,134382.6869
GLP (m3),2007,REGIÃO SUL,RIO GRANDE DO SUL,m3,59055.9395,55729.72124,67018.54972,63033.50475,74611.29057,74040.79523,77872.08749,78238.85338,66318.56232,70645.77103,67376.34327,63169.60451,817111.023
GLP (m3),2007,REGIÃO SUL,SANTA CATARINA,m3,33858.92073,32171.3233,35468.70679,33746.40588,39295.83414,37746.08947,39636.76681,40968.92188,35804.30626,39090.50377,37000.06774,34836.89981,439624.7466
GLP (m3),2007,REGIÃO SUL,PARANÁ,m3,63408.68161,60520.79162,68911.88171,64404.89974,72907.82133,73491.6985,74500.96112,74516.7637,66042.49296,69496.87219,68562.14098,62835.8855,819600.891
GLP (m3),2007,REGIÃO SUDESTE,SÃO PAULO,m3,249261.5523,235339.6383,257474.9128,247354.1834,281750.6655,281920.9585,284530.4891,296076.4546,263283.097,285677.7162,273758.0468,273536.3085,3229964.023
GLP (m3),2007,REGIÃO SUDESTE,RIO DE JANEIRO,m3,82272.21505,87878.7332,88601.29719,80922.80825,88259.6279,87332.97264,84116.69168,91873.28169,79865.76465,87229.55656,78508.04522,80259.36581,1017120.36
GLP (m3),2007,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,17938.82554,18733.97926,19893.90375,21263.287,25126.52884,24555.95652,19985.98182,20467.35961,18653.32987,20051.29144,18579.56855,18914.10152,244164.1137
GLP (m3),2007,REGIÃO SUDESTE,MINAS GERAIS,m3,109230.7938,102472.7601,112455.0241,106101.1713,117528.5271,117972.8464,114852.4675,122654.4896,107332.4291,114183.9861,108442.1578,110432.8743,1343659.527
GLP (m3),2007,REGIÃO NORDESTE,BAHIA,m3,60415.6634,54399.77147,64178.50017,60184.12488,65525.05461,66844.43843,66712.95328,70316.53569,66123.85974,68386.49685,63574.94056,66931.2584,773593.5975
GLP (m3),2007,REGIÃO NORDESTE,SERGIPE,m3,8067.916316,7337.262591,8553.94041,7812.932626,8700.944797,8522.788178,8650.97593,9240.480704,8567.989202,9018.006972,8315.717818,8630.620672,101419.5762
GLP (m3),2007,REGIÃO NORDESTE,ALAGOAS,m3,11968.49409,10737.23622,12259.20575,11170.45901,12815.96538,12214.19602,12905.7991,13338.99921,12548.77104,13171.38847,12501.08813,12576.80884,148208.4113
GLP (m3),2007,REGIÃO NORDESTE,PERNAMBUCO,m3,37016.46812,33601.19164,39707.72621,37099.05919,40413.26781,40859.02725,40610.59347,43273.39728,39704.16701,41541.62123,39778.40764,41619.0571,475223.9839
GLP (m3),2007,REGIÃO NORDESTE,PARAÍBA,m3,15148.9077,13392.32512,15539.80335,15006.26992,16026.21452,16300.69585,15967.87553,17694.86126,15650.32796,16324.38522,15885.0813,16270.55272,189207.3005
GLP (m3),2007,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,15107.62803,13306.02074,15641.8806,14287.7126,15725.82593,15037.43192,15284.73122,16470.59085,14955.9394,15677.48253,15552.97382,16217.46921,183265.6868
GLP (m3),2007,REGIÃO NORDESTE,CEARÁ,m3,29863.68469,27248.4583,31849.71007,29420.47443,32582.59895,30813.69086,31331.69955,33219.51752,31523.38684,30653.60131,31665.06938,32985.27222,373157.1641
GLP (m3),2007,REGIÃO NORDESTE,PIAUÍ,m3,10050.20066,8490.983619,10187.05916,9696.875559,10262.83144,9853.872026,10345.14733,10635.94798,9716.707632,9954.983969,9712.976567,10224.50733,119132.0933
GLP (m3),2007,REGIÃO NORDESTE,MARANHÃO,m3,14787.63472,13414.58278,15847.75669,15226.91471,15996.25625,14920.81722,15505.33286,16138.41757,14808.52786,15830.20074,15377.51998,16244.06396,184098.0253
GLP (m3),2007,REGIÃO NORTE,TOCANTINS,m3,6303.704544,5797.481777,6666.153024,6191.041723,6220.72398,5936.411115,5938.925173,5978.450023,5484.292082,5990.597299,5891.010588,6198.070834,72596.86216
GLP (m3),2007,REGIÃO NORTE,AMAPÁ,m3,2056.535832,1832.31709,2374.374231,2191.117226,2372.855737,2148.845074,2000.069136,2271.197851,2094.983805,2211.632913,2194.807464,2186.134573,25934.87093
GLP (m3),2007,REGIÃO NORTE,PARÁ,m3,22530.70884,21416.3841,24567.17581,22876.84579,25267.0617,23274.3211,22835.67158,24728.97789,22854.58276,25059.34687,23799.52403,24725.57957,283936.18
GLP (m3),2007,REGIÃO NORTE,RORAIMA,m3,1229.957974,1157.036181,1300.667903,1372.309385,1472.460388,1331.268301,1423.850791,1351.738057,1237.731244,1292.519027,1247.5094,1332.519772,15749.56842
GLP (m3),2007,REGIÃO NORTE,AMAZONAS,m3,13329.10951,12322.30003,13674.04685,14161.98315,14178.11835,13551.28846,13085.94563,14536.93796,12572.55406,14336.59437,13730.19355,13935.22779,163414.2997
GLP (m3),2007,REGIÃO NORTE,ACRE,m3,1995.71941,1694.030434,1903.553687,2147.030415,2069.165315,2054.122326,2016.64812,1989.315398,1702.806495,2085.415828,2144.693829,1989.30613,23791.80739
GLP (m3),2007,REGIÃO NORTE,RONDÔNIA,m3,5520.318136,5425.446751,5959.581527,5662.360149,6118.409832,5712.800266,5822.524107,6025.442854,5526.583778,5909.277059,6096.947985,6495.908262,70275.60071
ETANOL HIDRATADO (m3),2007,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,6703.745904,6618.271883,9042.243751,6366.995179,7442.27739,9565.335827,13674.06751,18020.89149,16792.41305,20956.6756,20589.68869,14448.77427,150221.3805
ETANOL HIDRATADO (m3),2007,REGIÃO CENTRO-OESTE,GOIÁS,m3,27573.45618,26040.61504,30912.595,27408.02284,30105.77872,35791.2527,34311.66774,40641.78632,39973.65076,48332.32517,46662.44189,47551.94604,435305.5384
ETANOL HIDRATADO (m3),2007,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,7094.833479,6498.882596,7198.805533,7008.264964,5605.3983,6507.619902,7378.428032,8551.589183,10386.89857,14083.36484,12854.88406,14034.44415,107203.4136
ETANOL HIDRATADO (m3),2007,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,7129.300776,6031.777188,6984.048583,6620.116101,6748.413079,7087.158847,8660.238157,9307.972078,10003.53745,12321.91161,11303.05298,13275.89069,105473.4175
ETANOL HIDRATADO (m3),2007,REGIÃO SUL,RIO GRANDE DO SUL,m3,14613.05232,11478.29724,14492.84873,11975.57859,13879.50066,14350.29172,17372.44863,20541.42839,21841.52323,27395.66025,28100.0537,24256.73773,220297.4212
ETANOL HIDRATADO (m3),2007,REGIÃO SUL,SANTA CATARINA,m3,18586.91046,15524.48976,18348.68303,15984.61946,15922.19924,15952.37044,17454.30102,20337.21191,21362.98857,26613.44991,26971.25249,29338.66371,242397.14
ETANOL HIDRATADO (m3),2007,REGIÃO SUL,PARANÁ,m3,40753.39105,37180.88782,48703.3705,40911.36754,45306.52565,55746.07747,59017.6427,62808.59111,65360.60375,81570.81408,79768.23559,84125.91116,701253.4184
ETANOL HIDRATADO (m3),2007,REGIÃO SUDESTE,SÃO PAULO,m3,387144.277,364148.9312,430523.5812,404925.075,423981.7661,433099.8645,453207.2702,493069.4652,469893.8568,563463.8159,539422.8209,582239.4215,5545120.145
ETANOL HIDRATADO (m3),2007,REGIÃO SUDESTE,RIO DE JANEIRO,m3,21397.97446,19895.61008,31535.54206,31379.15647,21935.90741,23035.46334,26145.32354,27837.9816,26911.87219,33630.79474,45489.39173,50209.25257,359404.2702
ETANOL HIDRATADO (m3),2007,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,4733.742877,4475.868641,4987.62028,4253.286733,4349.136178,4418.216826,5531.373419,6010.133171,6042.775172,8130.989015,8444.019223,9453.930093,70831.09163
ETANOL HIDRATADO (m3),2007,REGIÃO SUDESTE,MINAS GERAIS,m3,43644.18069,34849.96978,38889.31681,35760.37544,39031.0544,42971.3465,50977.0192,53870.3217,55942.99128,67096.26238,66579.83138,73131.27795,602743.9475
ETANOL HIDRATADO (m3),2007,REGIÃO NORDESTE,BAHIA,m3,11744.90632,9585.085759,11786.21303,10886.93567,11795.24273,12295.97232,13556.10291,15102.44038,15019.79612,19499.57508,20369.18099,22312.04092,173953.4922
ETANOL HIDRATADO (m3),2007,REGIÃO NORDESTE,SERGIPE,m3,1279.060634,1062.265084,1215.476939,1117.179248,1178.575106,1282.175207,1279.566807,1519.142636,1339.41238,1646.992503,1867.963899,2061.333888,16849.14433
ETANOL HIDRATADO (m3),2007,REGIÃO NORDESTE,ALAGOAS,m3,3587.699147,2918.381587,3314.814703,3329.272507,3552.414599,4028.209183,4133.997301,4590.547317,4577.749601,5260.45022,5857.23159,6311.253239,51462.021
ETANOL HIDRATADO (m3),2007,REGIÃO NORDESTE,PERNAMBUCO,m3,10798.66911,9598.265924,11267.44482,11147.78626,12567.95714,13330.73585,14038.65947,15387.24049,14710.62431,15480.78278,15733.18068,19244.71372,163306.0606
ETANOL HIDRATADO (m3),2007,REGIÃO NORDESTE,PARAÍBA,m3,5240.700483,4797.171307,5575.253355,4705.301714,4565.147198,4765.276257,4751.429306,4950.739481,4850.238286,5861.562325,6579.165453,6946.625216,63588.61038
ETANOL HIDRATADO (m3),2007,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,4622.835228,4071.748876,4827.69153,4592.734121,4863.152747,4832.865238,5822.182095,6245.732666,5870.315869,6831.902708,7370.614663,7432.658666,67384.43441
ETANOL HIDRATADO (m3),2007,REGIÃO NORDESTE,CEARÁ,m3,7483.340191,6796.085667,7798.734869,7283.485705,7785.062476,7840.216684,8459.108782,9725.753166,9916.564883,11622.87025,11586.36882,11580.48543,107878.0769
ETANOL HIDRATADO (m3),2007,REGIÃO NORDESTE,PIAUÍ,m3,1345.693768,1137.521218,1340.519124,1274.423458,1252.702641,1422.232286,1628.109867,1832.473885,1722.505178,2159.5589,2188.388327,2135.703685,19439.83234
ETANOL HIDRATADO (m3),2007,REGIÃO NORDESTE,MARANHÃO,m3,2660.935433,2391.54125,2904.422264,2713.144753,2807.408254,3199.354334,3934.643921,4697.269705,4841.570191,5936.444737,6429.643877,6579.556206,49095.93492
ETANOL HIDRATADO (m3),2007,REGIÃO NORTE,TOCANTINS,m3,1771.452418,1422.108559,1546.150654,1539.883441,1760.788384,2070.249741,3137.710567,3268.791493,3487.350128,3929.71281,3792.280201,4030.752754,31757.23115
ETANOL HIDRATADO (m3),2007,REGIÃO NORTE,AMAPÁ,m3,94.22986063,79.0440454,113.5256893,111.9383593,158.2651756,116.7447707,83.73523646,110.6880561,82.85583645,128.3870094,165.2603011,207.6995699,1452.37391
ETANOL HIDRATADO (m3),2007,REGIÃO NORTE,PARÁ,m3,1116.055811,813.5874123,955.6958216,967.8843876,1027.829894,1143.536569,1554.337802,1746.68259,1772.459476,2276.983896,2095.721223,2278.056684,17748.83156
ETANOL HIDRATADO (m3),2007,REGIÃO NORTE,RORAIMA,m3,195.8873473,123.6945974,235.0943083,279.8994086,164.2278631,100.6956267,127.1722628,179.9633835,173.279014,176.9490169,240.640152,258.7666134,2256.269594
ETANOL HIDRATADO (m3),2007,REGIÃO NORTE,AMAZONAS,m3,1486.444503,1667.050176,1776.015359,1787.594328,1806.214435,2104.562963,2627.452639,3230.435954,3461.309762,4220.148106,4211.365794,4125.794943,32504.38896
ETANOL HIDRATADO (m3),2007,REGIÃO NORTE,ACRE,m3,447.509183,345.8954806,403.6681326,435.5475854,474.4094312,453.898758,596.100265,620.4352077,620.2562228,654.7526793,683.4060611,637.8133531,6373.69236
ETANOL HIDRATADO (m3),2007,REGIÃO NORTE,RONDÔNIA,m3,1270.898372,1027.325776,1223.586914,1084.996778,1286.517814,1307.134175,1630.481662,1981.54747,2281.043879,2860.878509,2809.090309,2770.621299,21534.12296
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,1043.28915,972.2453879,1031.244497,1089.645036,1052.867903,1077.53,1061.658269,972.1982222,869.4655022,1656.43,1092.927845,1051.44,12970.94181
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO CENTRO-OESTE,GOIÁS,m3,26849.65604,23974.05262,26614.97125,26148.07308,25993.10034,29392.005,31587.86597,33173.1209,35226.66642,36718.232,33863.85015,32824.958,362366.5518
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,25.24333883,125.4590194,137.1738229,113.8459612,28.13571633,39.4,75.00461814,13.83617444,0.05099538,101.66,186.745633,526.25,1372.80528
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,156.6572983,78.95006618,104.7635338,73.10610279,55.52436418,185.87,85.59733312,201.7944419,111.5586542,101.44,98.63435005,130.04,1383.936144
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO SUL,RIO GRANDE DO SUL,m3,15765.17682,13647.74065,17015.69928,16625.64827,16735.7471,15619.216,15260.92698,19032.82963,15812.77409,20228.758,20179.15036,15089.406,201013.0732
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO SUL,SANTA CATARINA,m3,12896.74246,11460.77078,13499.17971,13380.76882,15436.81824,14627.098,15582.60508,14531.98076,12664.16413,14825.434,12972.6396,11181.85,163060.0516
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO SUL,PARANÁ,m3,11774.00037,12396.91011,13866.91777,13675.76008,13993.97765,13902.138,17046.91179,15615.26931,13539.37827,16228.566,16660.22017,15633.982,174334.0315
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO SUDESTE,SÃO PAULO,m3,61908.74445,53895.36579,58795.90922,54475.62505,67951.25186,65460.048,66610.0867,70782.51776,61499.072,71434.006,76032.19415,52816.814,761661.635
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO SUDESTE,RIO DE JANEIRO,m3,6648.660389,3180.944795,3666.161445,3425.631462,3944.332219,3896.862,8388.830095,4654.352913,3354.734867,4281.308,4517.843729,5348.534,55308.19591
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,38739.62882,32177.51779,41396.5587,32163.79819,40727.26042,38331.039,36157.45714,39207.25575,34101.67721,43725.031,32761.98663,23072.703,432561.9137
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO SUDESTE,MINAS GERAIS,m3,57867.62291,56790.66038,63880.42408,57499.36158,60023.09213,70628.822,68278.18232,70274.80849,71654.2436,63782.378,60574.56834,59247.089,760501.2528
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO NORDESTE,BAHIA,m3,42059.23891,39030.98271,40607.95181,23414.87158,33852.48731,31103.535,42751.73985,50028.54357,57192.1487,59923.784,53868.77399,44531.84,518365.8974
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO NORDESTE,SERGIPE,m3,347.5246132,250.6054321,300.3600536,244.9090007,424.1100063,256.865,396.6741819,236.5250954,255.5109274,332.684,295.82299,336.348,3677.939301
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO NORDESTE,ALAGOAS,m3,191.2055329,123.7838374,179.3586706,251.4706122,234.9622982,159.859,105.2950017,121.818357,174.5565404,219.512,169.6402875,161.95,2093.412138
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO NORDESTE,PERNAMBUCO,m3,1378.028131,1233.371087,1993.611733,1339.080122,1404.612985,1332.52,1368.807104,1380.754617,1238.504867,1423.65,1153.09987,4737.56,19983.60052
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO NORDESTE,PARAÍBA,m3,107.9301819,112.078152,158.3676335,236.6131831,264.0994274,116.37,114.1986553,105.2095954,92.36869454,146.6,106.0193969,115.28,1675.13492
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,106.6155329,49.29470657,79.84543666,39.63190911,102.5653143,53.47,126.2570016,79.06215388,69.13455438,94.81,55.96225253,52.93,909.5788619
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO NORDESTE,CEARÁ,m3,324.1964241,196.7644707,230.6331388,219.1554207,242.0638764,227.6,302.2375726,319.1639455,267.197687,338.44,441.7638639,561.09,3670.3064
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO NORDESTE,PIAUÍ,m3,117.3561427,85.20686458,59.53512031,125.6468228,187.5002236,174.21,224.5849034,217.3466162,173.9167996,183.948,202.8392431,131.622,1883.712736
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO NORDESTE,MARANHÃO,m3,19178.93477,16535.0256,23663.95487,13852.26965,25532.38656,19689.367,20728.52455,16402.95727,16381.81757,24214.797,17504.34188,17387.049,231071.4257
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO NORTE,TOCANTINS,m3,14.48850178,0.18961768,44.03338352,14.33311334,14.94652864,27.16,68.08076026,39.49682308,15.07277624,0,29.14647511,43.43,310.3779796
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO NORTE,AMAPÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO NORTE,PARÁ,m3,72391.97254,66443.94225,77059.28591,69202.09189,76441.45594,73873.151,81767.53015,81529.54382,82241.86781,87456.208,79552.16169,77246.063,925205.274
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO NORTE,RORAIMA,m3,4.033522632,2.075504781,24.32649243,0.252992431,0.180918154,0,3.620413972,0.184140987,22.44875997,28.68,0.180332184,28.19,114.1730775
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO NORTE,AMAZONAS,m3,81022.76788,66237.33595,79611.47256,80822.02332,45103.9902,76113.276,76364.00922,81165.21304,76615.80265,76720.942,75583.94387,73369.377,888730.1537
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO NORTE,ACRE,m3,0,0,394.79,90.79,216.41,119.95,0,0,0,0,0,0,821.94
ÓLEO COMBUSTÍVEL (m3),2007,REGIÃO NORTE,RONDÔNIA,m3,3.934268982,2.024432445,0.142887666,0.246766998,0.176466267,0,3.531325765,0.179609796,0.349931893,0,0.175894716,0,10.76158453
ÓLEO DIESEL (m3),2007,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,26414.44374,25573.61807,31875.14113,30286.78849,32274.26623,30462.11764,31484.84964,33968.30453,30713.86767,33824.94509,31601.53225,29833.35834,368313.2328
ÓLEO DIESEL (m3),2007,REGIÃO CENTRO-OESTE,GOIÁS,m3,117131.2073,122096.4784,155029.4138,128550.0273,137896.816,143626.7681,148696.1022,164656.5823,150833.9259,170692.7815,160330.0554,132831.617,1732371.775
ÓLEO DIESEL (m3),2007,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,116998.329,133812.7558,159891.8257,116141.2965,119724.8962,144115.1748,153898.1496,155249.1694,144436.3634,165588.4318,141215.0249,112177.4602,1663248.877
ÓLEO DIESEL (m3),2007,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,62683.30599,71414.1083,92408.21694,68347.89602,71205.29857,74323.15152,77560.80433,85129.08999,75392.9912,83777.65091,79782.11419,66557.31115,908581.9391
ÓLEO DIESEL (m3),2007,REGIÃO SUL,RIO GRANDE DO SUL,m3,184725.0395,179266.2177,256075.4597,227196.0842,210717.2214,197843.637,201763.4337,220354.981,211023.2812,250060.6358,247338.5631,205834.6128,2592199.167
ÓLEO DIESEL (m3),2007,REGIÃO SUL,SANTA CATARINA,m3,145774.2635,140263.1935,170516.6264,152261.9018,154974.2407,154446.0623,153228.5738,168566.7056,150812.176,167944.4792,161430.9106,147647.5062,1867866.64
ÓLEO DIESEL (m3),2007,REGIÃO SUL,PARANÁ,m3,257834.5916,288830.7808,367932.8617,288377.272,295133.619,310869.6886,309806.2199,346730.1421,315516.535,348680.0101,307087.5062,269179.5225,3705978.749
